name,majority.protein.x,uniprot.x,species.x,gene.x,uniprot.y,majority.protein.y,species.y,gene.y,CoV.D1.1,CoV.D1.2,CoV.D1.3,CoV.D2.1,CoV.D2.2,CoV.D2.3,Mock1,Mock2,Mock3,ZV1,ZV2,ZV3,DV1,DV2,DV3,FlaviC1,FlaviC2,FlaviC3,rhinovirus,rhino.ctrl,V.Day1.1,V.Day1.2,V.Day1.3,V.Day2.1,V.Day2.2,V.Day2.3,V.Mock1,V.Mock2,V.Mock3,huhcov.d1.enrich.1,huhcov.d1.enrich.2,huhcov.d1.enrich.3,huhcov.d2.enrich.1,huhcov.d2.enrich.2,huhcov.d2.enrich.3,zika.enrich.1,zika.enrich.2,zika.enrich.3,deng.enrich.1,deng.enrich.2,deng.enrich.3,rv.enrich.1,huhcov.d2.enrich.mean,huhcov.d1.enrich.mean,zika.enrich.mean,deng.enrich.mean,vero.d1.enrich.1,vero.d1.enrich.2,vero.d1.enrich.3,vero.d2.enrich.1,vero.d2.enrich.2,vero.d2.enrich.3,vero.d2.enrich.mean,vero.d1.enrich.mean,huh_d2,huh_d1,vero_d2,vero_d1,zika,deng,human_d1d2,monkey_d1d2,sars_sig,huhd1_expanded,huhd2_expanded,verod1_expanded,verod2_expanded,huh_expanded,vero_expanded,sars_expanded,zika_expanded,deng_expanded,rv_expanded,mito,rapms,PPI,vero_crispr_z,vero_crispr_fdr
A0A0D9R5N0_CHLSB,NA,NA,NA,NA,A0A0D9R5N0_CHLSB,tr|A0A0D9R5N0|A0A0D9R5N0_CHLSB,CHLSB,A0A0D9R5N0_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89700282,10.42181233,10.83492622,11.41915236,10.45799641,11.07487717,12.50553115,13.62497953,10.61749654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.352332924,-1.827523416,-1.414409517,-0.8301833786,-1.791339334,-1.174458568,-1.265327094,-1.531421952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R5N5_CHLSB,NA,NA,NA,NA,A0A0D9R5N5_CHLSB,tr|A0A0D9R5N5|A0A0D9R5N5_CHLSB,CHLSB,A0A0D9R5N5_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.93741118,14.32993645,13.24452736,15.244401,16.81928099,12.73004589,12.50333422,13.11110862,12.78255451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8615879378,1.530937336,0.4455282457,2.445401885,4.020281871,-0.06895322273,2.132243511,0.3716258813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R5T1_CHLSB,NA,NA,NA,NA,A0A0D9R5T1_CHLSB,tr|A0A0D9R5T1|A0A0D9R5T1_CHLSB,CHLSB,A0A0D9R5T1_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.37852294,11.01520595,11.37433312,10.38881914,11.34695689,9.284541507,14.69196959,12.25033816,11.04190056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2828798311,-1.646196821,-1.287069652,-2.272583637,-1.314445883,-3.376861265,-2.321296928,-1.072048768,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R5V2_CHLSB,NA,NA,NA,NA,A0A0D9R5V2_CHLSB,tr|A0A0D9R5V2|A0A0D9R5V2_CHLSB,CHLSB,A0A0D9R5V2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.51167058,9.509521733,13.29533847,14.58848041,16.31045303,10.70351885,11.94321096,12.03613026,14.38431159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27621369,-3.278362538,0.5074542011,1.800596142,3.522568755,-2.084365419,1.079599826,-1.682374009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R6G5_CHLSB,NA,NA,NA,NA,A0A0D9R6G5_CHLSB,tr|A0A0D9R6G5|A0A0D9R6G5_CHLSB,CHLSB,A0A0D9R6G5_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3579643,14.87272297,15.50469487,16.28462532,16.80069771,17.48958144,11.94545353,12.39087442,15.97430255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9210874677,1.435846136,2.067818035,2.847748485,3.363820881,4.05270461,3.421424658,1.474917213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R6H5_CHLSB,NA,NA,NA,NA,A0A0D9R6H5_CHLSB,tr|A0A0D9R6H5|A0A0D9R6H5_CHLSB,CHLSB,A0A0D9R6H5_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23510819,10.98568801,10.3799187,10.34928592,10.68516214,11.67886418,12.33722403,11.80107517,11.47082711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6346005825,-0.8840207546,-1.489790066,-1.520422851,-1.184546627,-0.1908445844,-0.9652713543,-1.002803801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R6L7_CHLSB,NA,NA,NA,NA,A0A0D9R6L7_CHLSB,tr|A0A0D9R6L7|A0A0D9R6L7_CHLSB,CHLSB,A0A0D9R6L7_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.73174329,18.81284163,17.78978834,16.52472535,18.70194941,18.09748694,14.84832952,11.55203593,12.64368705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.717059124,5.798157464,4.775104169,3.510041179,5.687265245,5.082802771,4.760036398,4.096773585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R7D9_CHLSB,NA,NA,NA,NA,A0A0D9R7D9_CHLSB,tr|A0A0D9R7D9|A0A0D9R7D9_CHLSB,CHLSB,A0A0D9R7D9_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.91129835,13.51975909,13.80170836,13.71166697,13.51594618,14.75556569,11.32839274,11.55706168,12.26965514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.192928496,1.801389237,2.083338503,1.993297118,1.797576324,3.037195838,2.276023093,2.025885412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R7E7_CHLSB,NA,NA,NA,NA,A0A0D9R7E7_CHLSB,tr|A0A0D9R7E7|A0A0D9R7E7_CHLSB,CHLSB,A0A0D9R7E7_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0145436,19.40135038,19.53060065,19.68961585,19.55988491,20.54604285,19.90917821,20.88442395,20.05814503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2693721324,-0.8825653528,-0.7533150764,-0.5942998778,-0.7240308208,0.2621271232,-0.3520678584,-0.6350841872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R7L9_CHLSB,NA,NA,NA,NA,A0A0D9R7L9_CHLSB,tr|A0A0D9R7L9|A0A0D9R7L9_CHLSB,CHLSB,A0A0D9R7L9_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.75277263,18.78602708,18.74451853,18.60360461,17.6756263,16.81828258,12.32406438,11.94073868,12.9109692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.360848545,6.394102997,6.352594444,6.211680529,5.283702219,4.426358498,5.307247082,6.035848662,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R7Z4_CHLSB,NA,NA,NA,NA,A0A0D9R7Z4_CHLSB,tr|A0A0D9R7Z4|A0A0D9R7Z4_CHLSB,CHLSB,A0A0D9R7Z4_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32588514,21.0118169,20.9738627,19.68212362,21.09944028,21.26602243,10.82531043,13.2093229,12.56974198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12442671,8.810358466,8.772404263,7.480665192,8.897981844,9.064563999,8.481070345,7.90239648,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R8P8_CHLSB,NA,NA,NA,NA,A0A0D9R8P8_CHLSB,tr|A0A0D9R8P8|A0A0D9R8P8_CHLSB,CHLSB,A0A0D9R8P8_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.19769553,12.88904758,10.95065434,11.29493465,12.28673101,9.951868351,12.19253446,13.13790975,13.37106242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.702806682,-0.01145462836,-1.949847872,-1.605567563,-0.613771198,-2.94863386,-1.722657541,-1.221369727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R933_CHLSB,NA,NA,NA,NA,A0A0D9R933_CHLSB,tr|A0A0D9R933|A0A0D9R933_CHLSB,CHLSB,A0A0D9R933_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.58399873,14.86780961,18.62331711,16.73898944,18.36546809,16.59621888,13.45168632,11.46365464,11.70871073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.624018507,2.659792379,6.415299879,4.530972208,6.15745086,4.388201646,5.025541571,2.48369125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9R9R2_CHLSB,NA,NA,NA,NA,A0A0D9R9R2_CHLSB,tr|A0A0D9R9R2|A0A0D9R9R2_CHLSB;tr|A0A0D9R9P8|A0A0D9R9P8_CHLSB;tr|A0A0D9R9S8|A0A0D9R9S8_CHLSB;tr|A0A0D9RA70|A0A0D9RA70_CHLSB;tr|A0A0D9S0D0|A0A0D9S0D0_CHLSB,CHLSB,A0A0D9R9R2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.97919071,17.18117167,16.55629648,17.06371106,14.92095757,15.36245756,19.01056089,20.28161314,19.3190414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5578810968,-2.355900135,-2.980775324,-2.473360751,-4.616114235,-4.174614248,-3.754696411,-1.964852185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RAA2_CHLSB,NA,NA,NA,NA,A0A0D9RAA2_CHLSB,tr|A0A0D9RAA2|A0A0D9RAA2_CHLSB,CHLSB,A0A0D9RAA2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0909275,11.052996,13.04420626,14.27888499,12.55502044,14.08198267,12.34833057,15.42203191,14.82057788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.106052618,-3.143984118,-1.152773865,0.08190486784,-1.641959676,-0.1149974516,-0.5583507534,-2.467603534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RBJ0_CHLSB,NA,NA,NA,NA,A0A0D9RBJ0_CHLSB,tr|A0A0D9RBJ0|A0A0D9RBJ0_CHLSB,CHLSB,A0A0D9RBJ0_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.16231769,12.89604853,10.46321782,10.79408427,10.39004843,10.62530651,11.63240674,14.23354478,12.65815366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.679050701,0.05468013604,-2.378150575,-2.047284123,-2.451319965,-2.216061883,-2.23822199,-1.334173713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RBZ5_CHLSB,NA,NA,NA,NA,A0A0D9RBZ5_CHLSB,tr|A0A0D9RBZ5|A0A0D9RBZ5_CHLSB,CHLSB,A0A0D9RBZ5_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46457086,13.63707766,13.95219522,13.18882062,13.87334798,14.373273,12.16502771,12.36068707,11.69728369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6097619587,1.562744834,1.877862397,1.114487799,1.799015158,2.298940181,1.737481046,0.9436150906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RC20_CHLSB,NA,NA,NA,NA,A0A0D9RC20_CHLSB,tr|A0A0D9RC20|A0A0D9RC20_CHLSB,CHLSB,A0A0D9RC20_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.01444421,9.701364496,9.455809878,11.85817531,12.13053839,12.77513699,12.64116359,10.95441897,10.63763246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6033725353,-1.709707175,-1.955261792,0.4471036402,0.7194667178,1.364065316,0.8435452245,-1.020532144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RCC8_CHLSB,NA,NA,NA,NA,A0A0D9RCC8_CHLSB,tr|A0A0D9RCC8|A0A0D9RCC8_CHLSB,CHLSB,A0A0D9RCC8_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0600617,9.749658278,10.52900379,11.09679448,13.75801496,11.18553738,13.05844921,12.41511528,11.14734598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.146908453,-2.457311878,-1.677966365,-1.110175681,1.551044802,-1.021432772,-0.1935212167,-1.760728898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RCU2_CHLSB,NA,NA,NA,NA,A0A0D9RCU2_CHLSB,tr|A0A0D9RCU2|A0A0D9RCU2_CHLSB,CHLSB,A0A0D9RCU2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81180691,10.06768362,10.42352666,15.62436711,11.09947229,10.84229459,12.53256534,13.26019244,12.18716084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.848165964,-2.592289252,-2.236446214,2.964394236,-1.560500584,-1.817678285,-0.1379282108,-2.22563381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RCZ4_CHLSB,NA,NA,NA,NA,A0A0D9RCZ4_CHLSB,tr|A0A0D9RCZ4|A0A0D9RCZ4_CHLSB,CHLSB,A0A0D9RCZ4_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.98647607,14.74488638,15.34959224,17.0388547,16.44490165,17.59623344,16.58014077,17.16427844,16.4583265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.747772498,-1.989362189,-1.384656331,0.3046061327,-0.2893469258,0.8619848702,0.2924146923,-3.040597006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RDI1_CHLSB,NA,NA,NA,NA,A0A0D9RDI1_CHLSB,tr|A0A0D9RDI1|A0A0D9RDI1_CHLSB,CHLSB,A0A0D9RDI1_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.73863253,9.800486769,10.75851875,12.75874372,11.95434174,12.29397462,10.64055689,13.37019466,12.53306037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4426381108,-2.38078387,-1.422751888,0.5774730845,-0.2269289033,0.1127039828,0.1544160547,-1.41539129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RDK2_CHLSB,NA,NA,NA,NA,A0A0D9RDK2_CHLSB,tr|A0A0D9RDK2|A0A0D9RDK2_CHLSB,CHLSB,A0A0D9RDK2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.35954368,14.69277894,14.51945197,14.50152623,14.66738879,16.26566998,13.09228617,12.35904516,12.36248998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.754936579,2.088171837,1.914844871,1.896919123,2.062781684,3.661062879,2.540254562,1.919317762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RDR4_CHLSB,NA,NA,NA,NA,A0A0D9RDR4_CHLSB,tr|A0A0D9RDR4|A0A0D9RDR4_CHLSB;tr|A0A0D9RIU6|A0A0D9RIU6_CHLSB,CHLSB,A0A0D9RDR4_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.84176396,20.22222888,20.84751008,21.29821251,21.02762797,21.80813463,20.73958286,20.88330555,20.73189904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05683480753,-0.5627002689,0.06258092532,0.5132833624,0.242698822,1.023205478,0.5930625542,-0.147761512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RDY2_CHLSB,NA,NA,NA,NA,A0A0D9RDY2_CHLSB,tr|A0A0D9RDY2|A0A0D9RDY2_CHLSB,CHLSB,A0A0D9RDY2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.36401038,9.419540468,12.36640418,10.11887253,9.412452933,9.76845943,12.6869697,12.42317212,11.94922039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9891103574,-2.933580268,0.0132834477,-2.234248203,-2.940667803,-2.584661305,-2.58652577,-1.303135726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RDZ6_CHLSB,NA,NA,NA,NA,A0A0D9RDZ6_CHLSB,tr|A0A0D9RDZ6|A0A0D9RDZ6_CHLSB,CHLSB,A0A0D9RDZ6_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.45525568,15.17882044,14.78100104,15.67424745,17.28337779,17.6894111,11.7179032,14.03685474,12.25129547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.213428794,2.51013597,2.112316575,3.00556298,4.61469332,5.020726633,4.213660977,0.8030079168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9REC9_CHLSB,NA,NA,NA,NA,A0A0D9REC9_CHLSB,tr|A0A0D9REC9|A0A0D9REC9_CHLSB,CHLSB,A0A0D9REC9_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.34555252,19.75668662,20.07260891,19.6512164,20.18155994,20.62346001,16.46499238,17.09279843,15.9432245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.845214083,3.256348184,3.572270481,3.150877968,3.681221504,4.12312158,3.651740351,3.224610916,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9REF2_CHLSB,NA,NA,NA,NA,A0A0D9REF2_CHLSB,tr|A0A0D9REF2|A0A0D9REF2_CHLSB;tr|A0A0D9RL74|A0A0D9RL74_CHLSB,CHLSB,A0A0D9REF2_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.22470153,10.72855265,11.74538021,10.34361691,9.891578341,13.65564252,13.47091957,14.69346346,11.36405748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.951445301,-2.447594181,-1.430766625,-2.832529927,-3.284568493,0.4794956866,-1.879200911,-1.943268702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9REN3_CHLSB,NA,NA,NA,NA,A0A0D9REN3_CHLSB,tr|A0A0D9REN3|A0A0D9REN3_CHLSB,CHLSB,A0A0D9REN3_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.17022654,13.07117742,14.82992089,11.54602627,12.29806257,11.88850197,11.67682686,13.45055925,12.85593944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.490881977,0.410068896,2.168812374,-1.115082252,-0.3630459519,-0.7726065535,-0.7502449192,0.3626664312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RFQ0_CHLSB,NA,NA,NA,NA,A0A0D9RFQ0_CHLSB,tr|A0A0D9RFQ0|A0A0D9RFQ0_CHLSB,CHLSB,A0A0D9RFQ0_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.99071764,11.00604551,11.16302305,11.93382967,10.69733992,13.71724801,11.52450394,12.66860866,12.6069367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7240345378,-1.260637591,-1.103660046,-0.3328534237,-1.56934318,1.450564907,-0.1505438989,-0.5467543665,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
A0A0D9RG28_CHLSB,NA,NA,NA,NA,A0A0D9RG28_CHLSB,tr|A0A0D9RG28|A0A0D9RG28_CHLSB,CHLSB,A0A0D9RG28_CHLSB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.54946883,20.86052627,20.52878984,20.65140912,20.98001403,19.49118764,15.53688463,16.04309138,15.77676714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.763887782,5.074945223,4.743208786,4.865828073,5.194432977,3.705606586,4.588622545,4.19401393,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
